Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
KYF7925,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB822356,C27057 ,48 MIDI URB S/AR C/ELEV S/COBR,29/12/11 15:59
KPV1457,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB811835,C27058 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 11:25
LQK8595,2012,Diesel,2869,MBB OF 1519 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384067CB857851,C27059 ,48 MIDI URB S/AR C/ELEV S/COBR,26/09/12 15:59
LQT6676,2013,Diesel,2915,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078DB899848,C27067 ,30 ONBUS BASIC URB S/AR C/ELEV,24/05/13 11:19
LSH4196,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB822372,C27069 ,48 MIDI URB S/AR C/ELEV S/COBR,29/12/11 16:00
KOP6106,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB821748,C27072 ,48 MIDI URB S/AR C/ELEV S/COBR,29/12/11 15:59
LQT6691,2013,Diesel,2915,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078DB899791,C27073 ,30 ONBUS BASIC URB S/AR C/ELEV,24/05/13 11:19
LSV4532,2012,Diesel,2869,MBB OF 1519 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384067CB857853,C27078 ,48 MIDI URB S/AR C/ELEV S/COBR,26/09/12 15:58
LPV8915,2011,Diesel,2756,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB781437,C27079 ,30 ONBUS BASIC URB S/AR C/ELEV,03/06/11 15:57
KRZ2185,2013,Diesel,2915,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078DB899850,C27081 ,30 ONBUS BASIC URB S/AR C/ELEV,24/05/13 11:20
LQT6695,2013,Diesel,2915,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078DB899833,C27082 ,30 ONBUS BASIC URB S/AR C/ELEV,24/05/13 11:20
LQK5420,2012,Diesel,2869,MBB OF 1519 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384067CB852189,C27083 ,48 MIDI URB S/AR C/ELEV S/COBR,30/08/12 17:02
LLM6946,2011,Diesel,2756,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB781433,C27086 ,30 ONBUS BASIC URB S/AR C/ELEV,03/06/11 15:58
KNZ4908,2011,Diesel,2756,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB781439,C27089 ,30 ONBUS BASIC URB S/AR C/ELEV,03/06/11 15:58
LLW0096,2013,Diesel,2915,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078DB899861,C27090 ,30 ONBUS BASIC URB S/AR C/ELEV,24/05/13 11:21
LLM6952,2011,Diesel,2756,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB782227,C27091 ,30 ONBUS BASIC URB S/AR C/ELEV,03/06/11 15:59
KOS6774,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB843248,C27093 ,48 MIDI URB S/AR C/ELEV S/COBR,12/06/12 13:28
LLQ5068,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB811823,C27097 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 11:26
KOP6099,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB822870,C27106 ,48 MIDI URB S/AR C/ELEV S/COBR,29/12/11 16:00
LQF3795,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB823276,C27109 ,48 MIDI URB S/AR C/ELEV S/COBR,29/12/11 16:00
KXI4802,2013,Diesel,2915,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078DB900218,C27112 ,30 ONBUS BASIC URB S/AR C/ELEV,24/05/13 11:22
KYA6419,2014,Diesel,3013,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB979511,C27114 ,31 ONBUS BASIC URB C/AR C/ELEV,27/04/15 16:58
LSL6826,2015,Diesel,3013,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB005101,C27115 ,31 ONBUS BASIC URB C/AR C/ELEV,07/05/15 15:15
KQX3552,2015,Diesel,3013,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078FB005606,C27116 ,31 ONBUS BASIC URB C/AR C/ELEV,07/05/15 15:15
LLQ5073,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB811832,C27117 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 11:27
LLQ5062,2011,Diesel,2820,OF-1418,MARCOPOLO,MERCEDES BENZ,9BM384067CB811814,C27118 ,48 MIDI URB S/AR C/ELEV S/COBR,15/03/12 11:28
LQN4491,2012,Diesel,2891,MBB OF 1519 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384067CB869088,C27119 ,28 MIDIONBUS URBAN S/AR C/ELEV,06/11/12 15:12
LUJ4537,2012,Diesel,2891,MBB OF 1519 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384067CB869325,C27120 ,28 MIDIONBUS URBAN S/AR C/ELEV,06/11/12 15:13
KWY4467,2012,Diesel,2891,MBB OF 1519 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384067CB869329,C27121 ,28 MIDIONBUS URBAN S/AR C/ELEV,06/11/12 15:10
LLT6070,2012,Diesel,2891,MBB OF 1519 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384067CB869558,C27122 ,28 MIDIONBUS URBAN S/AR C/ELEV,06/11/12 15:11
LLX4160,2012,Diesel,2931,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB875317,C27123 ,30 ONBUS BASIC URB S/AR C/ELEV,01/11/13 16:48
LQW6098,2012,Diesel,2931,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB875618,C27124 ,30 ONBUS BASIC URB S/AR C/ELEV,01/11/13 16:49
LMC2909,2014,Diesel,2988,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067EB963316,C27165 ,49 MIDI URB C/AR C/ELEV S/COBR,25/08/14 12:29
LMC2903,2014,Diesel,2988,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067EB963289,C27166 ,49 MIDI URB C/AR C/ELEV S/COBR,25/08/14 12:29
KYL9445,2014,Diesel,2988,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067EB963311,C27167 ,49 MIDI URB C/AR C/ELEV S/COBR,25/08/14 12:30
KOQ7167,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB837036,C30001 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:21
KOQ7168,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB832766,C30002 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:22
LQE4407,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB836750,C30003 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:22
LQE4408,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB832787,C30004 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:22
KXB0795,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528938,C30005 ,30 ONIBUS URBANO,09/11/10 18:37
KWC1521,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528949,C30006 ,30 ONIBUS URBANO,09/11/10 18:37
KYM0609,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528614,C30007 ,30 ONIBUS URBANO,09/11/10 18:37
KYH0671,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B527659,C30008 ,30 ONIBUS URBANO,09/11/10 18:37
KWL1213,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528907,C30009 ,30 ONIBUS URBANO,09/11/10 18:37
LPL1981,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528900,C30010 ,30 ONIBUS URBANO,09/11/10 18:37
KOP4949,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815810,C30011 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:41
LQC7605,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815805,C30012 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:41
LQA9106,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815037,C30013 ,30 ONBUS BASIC URB S/AR C/ELEV,23/11/11 15:29
LQE4409,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB836740,C30014 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:22
LQC7606,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815802,C30015 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:42
LQA9105,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815039,C30016 ,30 ONBUS BASIC URB S/AR C/ELEV,23/11/11 15:29
LPZ5720,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB808892,C30017 ,30 ONBUS BASIC URB S/AR C/ELEV,13/10/11 11:30
LQE4417,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB836723,C30018 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:23
LQE4410,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB834837,C30019 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:23
LQE4411,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB834505,C30020 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:23
LQE4413,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB837015,C30021 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:23
KOQ7169,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB833113,C30022 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:24
LQA2140,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB808889,C30023 ,30 ONBUS BASIC URB S/AR C/ELEV,13/10/11 11:33
LQE4415,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB833119,C30024 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:24
LQC7607,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815831,C30025 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:42
KOQ7166,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB833493,C30026 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:24
LPZ5725,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB808887,C30027 ,30 ONBUS BASIC URB S/AR C/ELEV,13/10/11 11:34
KOP4947,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815812,C30028 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:43
LQE4412,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB834488,C30029 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:24
KVQ3983,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB756095,C30030 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:32
LQE4414,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB833127,C30031 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:25
KOP4951,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815821,C30032 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:43
KOP4950,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815823,C30033 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:43
LQA9104,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815046,C30034 ,30 ONBUS BASIC URB S/AR C/ELEV,23/11/11 15:30
KQJ7385,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB756105,C30035 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:34
KOP4948,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB8158806,C30036 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:25
LPZ5721,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB808847,C30037 ,30 ONBUS BASIC URB S/AR C/ELEV,13/10/11 11:35
LQA9102,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815050,C30038 ,30 ONBUS BASIC URB S/AR C/ELEV,23/11/11 15:30
LPZ5723,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB808354,C30039 ,30 ONBUS BASIC URB S/AR C/ELEV,13/10/11 11:35
LQC7604,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815827,C30040 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:26
KVP4620,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB756109,C30041 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:35
KON8249,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815061,C30042 ,30 ONBUS BASIC URB S/AR C/ELEV,23/11/11 15:30
LQC7602,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815829,C30043 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:26
LSP3635,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB756127,C30044 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:37
LSP3632,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB757361,C30045 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:38
LQC7601,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815835,C30046 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:26
KOP4946,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815808,C30047 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:26
LQC7603,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815837,C30048 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:27
KON8250,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815067,C30049 ,30 ONBUS BASIC URB S/AR C/ELEV,23/11/11 15:30
LQA9101,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815069,C30050 ,30 ONBUS BASIC URB S/AR C/ELEV,23/11/11 15:31
KOQ7170,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB836679,C30051 ,30 ONBUS BASIC URB S/AR C/ELEV,17/02/12 13:25
LPP5951,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711266,C30052 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KPW1453,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB757364,C30053 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:39
LLJ6149,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB757366,C30054 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:41
KYZ4701,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB757368,C30055 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:42
KYZ4700,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB757372,C30056 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 10:43
KYX4229,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB757374,C30057 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:10
LLD9151,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711282,C30058 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KYY2542,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB757814,C30059 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:10
KYY2543,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB758707,C30060 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:12
LTJ3027,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712556,C30061 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LTN3124,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712539,C30062 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LPI8522,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636896,C30063 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LTR3024,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712573,C30064 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KYR2363,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636962,C30065 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LTR3025,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712518,C30066 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LRV2508,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B594296,C30067 ,30 ONIBUS URBANO,09/11/10 18:37
KOY1244,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B595796,C30068 ,30 ONIBUS URBANO,09/11/10 18:37
KRE1795,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B601743,C30069 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KRK1760,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B601737,C30070 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LQX2393,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B595812,C30071 ,30 ONIBUS URBANO,09/11/10 18:37
KVQ3984,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB758717,C30072 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:13
KYZ4694,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB758726,C30073 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:14
KYZ4697,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB758730,C30074 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:15
KYZ4695,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB758735,C30075 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:17
KVR4517,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB759944,C30076 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:18
LSZ3828,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760314,C30077 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 11:19
KYZ4696,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760320,C30078 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:02
KYZ4698,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760557,C30079 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:04
KYZ4699,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760563,C30080 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:04
LSX4573,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858472,C30081 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:59
KRY2337,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858445,C30082 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:56
KVT7066,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858474,C30083 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:54
KRG2604,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857999,C30084 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:54
KVS1732,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528922,C30085 ,30 ONIBUS URBANO,09/11/10 18:37
LUB4567,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857995,C30086 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:53
LUJ4367,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858195,C30087 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:52
KYF8344,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BW384067CB857939,C30088 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:50
KRU2510,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858463,C30089 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:51
LPB2272,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528888,C30090 ,30 ONIBUS URBANO,09/11/10 18:37
LOZ8545,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528623,C30091 ,30 ONIBUS URBANO,09/11/10 18:37
KWT0848,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528592,C30092 ,30 ONIBUS URBANO,09/11/10 18:37
KQJ9650,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857928,C30093 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:49
LTH4238,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857991,C30094 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:48
KYD7669,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857934,C30095 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:46
KQJ3262,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528926,C30096 ,30 ONIBUS URBANO,09/11/10 18:37
KPB0472,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B527663,C30097 ,30 ONIBUS URBANO,09/11/10 18:37
LPI8520,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636958,C30098 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LTR3026,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB715162,C30099 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KVG7158,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712793,C30100 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LPI8519,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636968,C30101 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPI8518,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636146,C30102 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LLD8613,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712825,C30103 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LLD8615,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712833,C30104 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LPI8517,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B633987,C30105 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPI8516,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B633934,C30106 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPI8515,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B633979,C30107 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPI8514,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B631821,C30108 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPI8513,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636965,C30109 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KNX2733,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB713077,C30110 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
