Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
KOB7676,2011,Diesel,2783,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB784756,B32670 ,48 MIDI URB S/AR C/ELEV S/COBR,30/11/11 14:03
KVM9552,2011,Diesel,2783,OF-1418,INDUSCAR - CAIO,MERCEDES BENZ,9BM384067BB784974,B32671 ,48 MIDI URB S/AR C/ELEV S/COBR,30/11/11 14:02
KXH5293,2011,Diesel,2722,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB782291,B32672 ,31 ONBUS BASIC URB C/AR C/ELEV,20/10/11 12:48
KON2867,2011,Diesel,2722,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB782304,B32673 ,31 ONBUS BASIC URB C/AR C/ELEV,20/10/11 12:49
LLO6384,2011,Diesel,2722,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078BB783125,B32674 ,31 ONBUS BASIC URB C/AR C/ELEV,20/10/11 12:49
LLP5869,2011,Diesel,2722,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB826988,B32675 ,31 ONBUS BASIC URB C/AR C/ELEV,08/02/12 18:25
KVP7998,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB816932,B32676 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:53
KOQ6194,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB816889,B32677 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:53
KOQ6421,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB816911,B32678 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:58
LUL4179,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB816904,B32679 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:54
KOQ6443,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB816913,B32680 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:55
LQE3043,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB830011,B32681 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:56
KOQ6113,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB830051,B32682 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:56
KOQ5793,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB830004,B32683 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:57
LQE3267,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB8329996,B32684 ,30 ONBUS BASIC URB S/AR C/ELEV,24/07/14 16:57
LQE3160,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB334498,B32685 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:32
LLQ1451,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB834844,B32686 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:35
KOQ6308,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB834816,B32687 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:31
KOQ6310,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB834792,B32688 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:34
KWN4919,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB83848,B32689 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:33
KVP8394,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB929379,B32690 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:32
KZA3611,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB829719,B32691 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:37
KOQ6419,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB830040,B32692 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:34
KWI3796,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB829990,B32693 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:35
LQE3445,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB816936,B32694 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:37
LQE3280,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB816942,B32695 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:37
KVP8343,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB829998,B32696 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:38
KYG4868,2011,Diesel,2754,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB834486,B32697 ,30 ONBUS BASIC URB S/AR C/ELEV,30/07/14 14:36
LRA4439,2013,Diesel,2945,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB929270,B32698 ,30 ONBUS BASIC URB S/AR C/ELEV,18/12/13 14:32
LRA4440,2013,Diesel,2945,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB929268,B32699 ,30 ONBUS BASIC URB S/AR C/ELEV,18/12/13 14:44
LRA4438,2013,Diesel,2945,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB929331,B32700 ,30 ONBUS BASIC URB S/AR C/ELEV,18/12/13 14:44
LRA4441,2013,Diesel,2945,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078EB929762,B32701 ,30 ONBUS BASIC URB S/AR C/ELEV,18/12/13 14:46
LRE9815,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944284,B32702 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:46
KPX9501,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944326,B32703 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:47
LRF9975,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944331,B32704 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:48
LRE9812,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944289,B32705 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:49
LRE9811,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944302,B32706 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:49
KPX4907,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB934275,B32707 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:51
LRE9810,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB933447,B32708 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:52
LRF9951,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944274,B32709 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:53
LRF9950,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944319,B32710 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:54
LRF9949,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB943664,B32711 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:56
KPX9485,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB933434,B32712 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:56
KZP8352,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB943648,B32713 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:57
KZP8351,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944318,B32714 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:58
LRK4843,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944282,B32715 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:09
KZP8350,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB943024,B32716 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 17:59
KPX4909,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB943015,B32717 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:00
LRE9823,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB943682,B32718 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:00
KPY8420,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944081,B32719 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:10
LRE9822,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944268,B32720 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:01
LRE9820,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944269,B32721 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:02
LRE9813,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB942989,B32722 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:03
LRE9819,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB919827,B32723 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:03
LRE9818,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944286,B32724 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:05
LRE9817,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944053,B32725 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:05
LRE9821,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB943652,B32726 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:06
KPX4908,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944273,B32727 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:07
LRE9816,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944294,B32728 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:08
LRE9814,2013,Diesel,2964,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078EB944285,B32729 ,31 ONBUS BASIC URB C/AR C/ELEV,23/05/14 18:09
LLN7546,2011,Diesel,2013,OF 1721,MARCOPOLO,MERCEDES BENZ,9BM384067BB779370,B32801 ,5 ONIBUS ROD. C/ AR,16/08/11 16:02
KOB6220,2011,Diesel,2013,OF 1721,MARCOPOLO,MERCEDES BENZ,9BM384067BB780074,B32802 ,5 ONIBUS ROD. C/ AR,16/08/11 16:02
KVM7296,2011,Diesel,2013,OF 1721,MARCOPOLO,MERCEDES BENZ,9BM384067BB780093,B32803 ,5 ONIBUS ROD. C/ AR,16/08/11 16:02
KOB2459,2011,Diesel,2013,OF 1721,MARCOPOLO,MERCEDES BENZ,9BM384067BB782289,B32804 ,5 ONIBUS ROD. C/ AR,16/08/11 16:03
KOB2507,2011,Diesel,2013,OF 1721,MARCOPOLO,MERCEDES BENZ,9BM384067BB782296,B32805 ,5 ONIBUS ROD. C/ AR,16/08/11 16:03
LSL3686,2011,Diesel,2013,OF 1721,MARCOPOLO,MERCEDES BENZ,9BM384067BB782332,B32806 ,5 ONIBUS ROD. C/ AR,16/08/11 16:03
LTD2443,2009,Diesel,2611,V W 15190,MARCOPOLO,VOLKSWAGEN,9BWR882W59R926022,B41801 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
LTD2445,2009,Diesel,2611,V W 15190,MARCOPOLO,VOLKSWAGEN,9BWR882W59R930149,B41802 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
KNJ9347,2007,Diesel,2281,VW 15180,MARCOPOLO S/A,VOLKSWAGEN,9BWR882W48R818151,B41803 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
LTP2199,2008,Diesel,2281,VW 15180,MARCOPOLO S/A,VOLKSWAGEN,9BWR882WX8R832393,B41804 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
KQU0735,2008,Diesel,2281,VW 15180,MARCOPOLO S/A,VOLKSWAGEN,9BWR882W48R832616,B41805 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
LUJ2706,2009,Diesel,2611,V W 15190,MARCOPOLO,VOLKSWAGEN,9BWR882W69R930385,B41806 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
LUJ2705,2009,Diesel,2611,V W 15190,MARCOPOLO,VOLKSWAGEN,9BWR882W69R930774,B41807 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
LUJ2703,2009,Diesel,2611,V W 15190,MARCOPOLO,VOLKSWAGEN,9BWR882W39R930800,B41808 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
LUJ2708,2009,Diesel,2611,V W 15190,MARCOPOLO,VOLKSWAGEN,9BWR882W39R930134,B41809 ,22 MICROMASTER ROD. C/AR,15/07/11 14:38
LQU5567,2012,Diesel,2925,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W9DR312965,B41885 ,5 ONIBUS ROD. C/ AR,08/07/13 16:38
LLX2777,2012,Diesel,2925,V W 17230 EURO V,MARCOPOLO,VOLKSWAGEN,9532G82W0DR315611,B41886 ,5 ONIBUS ROD. C/ AR,03/09/13 14:17
KNV7347,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672940,B42501 ,30 ONBUS BASIC URB S/AR C/ELEV,25/11/10 16:24
KRF1590,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672918,B42503 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LPM1949,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675220,B42504 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LLS6638,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864489,B42505 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:06
LKZ7802,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673420,B42510 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KOL3906,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673428,B42511 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KVD8802,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673443,B42512 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KVT7831,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864513,B42516 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 10:57
KNV7532,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675288,B42517 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KWZ2961,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM387078AB675218,B42518 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LPM1943,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675212,B42519 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LPM1950,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675234,B42520 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LKZ7792,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672867,B42521 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KWH3684,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675251,B42522 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LKZ7800,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672862,B42524 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LPL9917,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672869,B42525 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LKZ8413,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675272,B42527 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KOX6629,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864528,B42529 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:04
LQK6413,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863375,B42530 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:11
KXN3876,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672857,B42531 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LRR2955,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672884,B42532 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KNV7349,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672915,B42533 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LQK6431,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863392,B42534 ,30 ONBUS BASIC URB S/AR C/ELEV,05/09/12 11:42
LPM1948,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675230,B42536 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LST3008,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672908,B42539 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LQK6419,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863429,B42540 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:07
KWV3163,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675249,B42541 ,30 ONBUS BASIC URB S/AR C/ELEV,25/11/10 16:24
KXI4345,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863774,B42542 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:05
KXT3924,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673005,B42543 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LPL9906,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB671799,B42544 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LKZ7788,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673002,B42548 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LPL9918,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673393,B42550 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LQK6402,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863951,B42551 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:10
LKZ7797,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673411,B42553 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LPM1944,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675238,B42555 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KVT7485,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864271,B42556 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:03
LPL9923,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673409,B42558 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LKZ7799,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673374,B42559 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LTV4333,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864328,B42560 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:10
LQK6414,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864539,B42561 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:04
KOX6636,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864508,B42563 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:09
KNV7345,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673405,B42565 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LKZ7913,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673381,B42567 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KWR5032,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864542,B42568 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:05
KRQ2207,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB864544,B42569 ,30 ONBUS BASIC URB S/AR C/ELEV,05/09/12 13:13
LPM1576,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673377,B42572 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LQK6412,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB865100,B42573 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:06
LQK6417,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB865314,B42574 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:07
LQK6363,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB865278,B42575 ,30 ONBUS BASIC URB S/AR C/ELEV,06/09/12 12:09
LKZ7924,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672451,B42576 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LKZ7929,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672463,B42577 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LSH3251,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672449,B42578 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KOX6563,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863029,B42579 ,30 ONBUS BASIC URB S/AR C/ELEV,05/09/12 13:13
LQK6422,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863394,B42580 ,30 ONBUS BASIC URB S/AR C/ELEV,05/09/12 13:14
LKZ7911,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB672465,B42581 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
LQK6367,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863390,B42582 ,30 ONBUS BASIC URB S/AR C/ELEV,05/09/12 13:15
LKZ7917,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB673451,B42583 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KVD8876,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB674031,B42584 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KVD8877,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB674025,B42585 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KVU5167,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863433,B42587 ,30 ONBUS BASIC URB S/AR C/ELEV,05/09/12 13:16
LQK6352,2012,Diesel,2867,MBB OF 1721 EURO V,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078CB863625,B42588 ,30 ONBUS BASIC URB S/AR C/ELEV,05/09/12 13:16
KNV7393,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB674770,B42589 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
KVH3728,2009,Diesel,2647,OF-1722,INDUSCAR - CAIO,MERCEDES BENZ,9BM384078AB675208,B42590 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:06
